bayes,locus,p.value,adj.p.value
0.29275092936802977,mazF8,0.2654372173841839,0.9099548510420421
0.2927256792287467,Rv1505c,0.2654372173841839,0.9099548510420421
0.2927256792287467,Rv2437,0.2654372173841839,0.9099548510420421
0.2927256792287467,ubiA,0.2654372173841839,0.9099548510420421
0.2926829268292683,Rv0359,0.26731055133165094,0.9099548510420421
0.2926829268292683,aftB,0.26731055133165094,0.9099548510420421
0.2926829268292683,gltD,0.26731055133165094,0.9099548510420421
0.2926829268292683,rmlB,0.26731055133165094,0.9099548510420421
0.2926829268292683,rpmJ,0.26731055133165094,0.9099548510420421
0.2926829268292683,prfB-fprA,0.26731055133165094,0.9099548510420421
0.2926829268292683,rnpA,0.26731055133165094,0.9099548510420421
0.29261862917398945,PE7-betP,0.26731055133165094,0.9099548510420421
0.29261862917398945,Rv1624c,0.26731055133165094,0.9099548510420421
0.29261862917398945,Rv2128-Rv2129c,0.26731055133165094,0.9099548510420421
0.29261862917398945,fadB4-Rv3142c,0.26731055133165094,0.9099548510420421
0.29261862917398945,gcvH,0.26731055133165094,0.9099548510420421
0.29261862917398945,lppF-Rv1922,0.26731055133165094,0.9099548510420421
0.29261862917398945,lppV,0.26731055133165094,0.9099548510420421
0.29261862917398945,moeX-Rv1682,0.26731055133165094,0.9099548510420421
0.29261862917398945,mprB-pepD,0.26731055133165094,0.9099548510420421
0.29261862917398945,sigK-Rv0446c,0.26731055133165094,0.9099548510420421
0.29261862917398945,sucD,0.26731055133165094,0.9099548510420421
0.2925764192139738,glgB,0.26731055133165094,0.9099548510420421
0.2925764192139738,glnQ,0.26731055133165094,0.9099548510420421
0.2925764192139738,hrp1-Rv2627c,0.26731055133165094,0.9099548510420421
0.2925764192139738,mpr5-Rv1052,0.26731055133165094,0.9099548510420421
0.2925347222222222,Rv1178,0.26731055133165094,0.9099548510420421
0.2924935289042278,Rv3200c,0.26731055133165094,0.9099548510420421
0.29246935201401053,hsaA,0.26731055133165094,0.9099548510420421
0.29246935201401053,sseB,0.26731055133165094,0.9099548510420421
0.2924028268551237,vapC10,0.2673115703586513,0.9099548510420421
0.29236499068901306,Rv0888,0.2673115703586513,0.9099548510420421
0.2923617208077261,Rv0078A,0.2673115703586513,0.9099548510420421
0.2923617208077261,Rv0210-pckA,0.2673115703586513,0.9099548510420421
0.2923617208077261,Rv0597c-vapC27,0.2673115703586513,0.9099548510420421
0.2923617208077261,Rv1262c,0.2673115703586513,0.9099548510420421
0.2923617208077261,Rv1463,0.2673115703586513,0.9099548510420421
0.2923617208077261,Rv1504c,0.2673115703586513,0.9099548510420421
0.2923617208077261,Rv1924c-fadD31,0.2673115703586513,0.9099548510420421
0.2923617208077261,Rv2237-Rv2237A,0.2673115703586513,0.9099548510420421
0.2923617208077261,Rv2808-Rv2809,0.2673115703586513,0.9099548510420421
0.2923617208077261,Rv3173c-Rv3174,0.2673115703586513,0.9099548510420421
0.2923617208077261,crp-Rv3677c,0.2673115703586513,0.9099548510420421
0.2923617208077261,dnaB-Rv0059,0.2673115703586513,0.9099548510420421
0.2923617208077261,pdc-Rv0854,0.2673115703586513,0.9099548510420421
0.292347377472055,Rv2693c,0.2673115703586513,0.9099548510420421
0.2923076923076923,espB-eccE1,0.2704979545637147,0.9099548510420421
0.29228100607111884,Rv2621c,0.2704979545637147,0.9099548510420421
0.2922134733158355,Rv1847,0.2704979545637147,0.9099548510420421
0.2922134733158355,Rv2628,0.2704979545637147,0.9099548510420421
0.2922134733158355,drrA,0.2704979545637147,0.9099548510420421
0.2922134733158355,pyrD,0.2704979545637147,0.9099548510420421
0.29220222793487577,Rv3729,0.2704979545637147,0.9099548510420421
0.2921739130434783,Rv1907c,0.2704979545637147,0.9099548510420421
0.2921739130434783,pfkA-gatA,0.2704979545637147,0.9099548510420421
0.29213483146067415,Rv0961,0.27093144864968954,0.9099548510420421
0.29210526315789476,PPE61-PPE62,0.27093144864968954,0.9099548510420421
0.29210526315789476,Rv0434,0.27093144864968954,0.9099548510420421
0.29210526315789476,Rv0909,0.27093144864968954,0.9099548510420421
0.29210526315789476,Rv1520,0.27093144864968954,0.9099548510420421
0.29210526315789476,Rv1708,0.27093144864968954,0.9099548510420421
0.29210526315789476,Rv1920,0.27093144864968954,0.9099548510420421
0.29210526315789476,Rv3395c-Rv3395A,0.27093144864968954,0.9099548510420421
0.29210526315789476,Rv3753c,0.27093144864968954,0.9099548510420421
0.29210526315789476,TB16.3-Rv2186c,0.27093144864968954,0.9099548510420421
0.29210526315789476,cmaA1,0.27093144864968954,0.9099548510420421
0.29210526315789476,fadE30-fadD3,0.27093144864968954,0.9099548510420421
0.29210526315789476,guaB1-gnd1,0.27093144864968954,0.9099548510420421
0.29210526315789476,lppO,0.27093144864968954,0.9099548510420421
0.29210526315789476,mmpS4-Rv0452,0.27093144864968954,0.9099548510420421
0.29210526315789476,ponA2-Rv3683,0.27093144864968954,0.9099548510420421
0.29210526315789476,rplO,0.27093144864968954,0.9099548510420421
0.29210526315789476,tcrY,0.27093144864968954,0.9099548510420421
0.29210526315789476,vapB20-Rv2551c,0.27093144864968954,0.9099548510420421
0.2920662598081953,Rv1987-erm(37),0.27093144864968954,0.9099548510420421
0.2920662598081953,Rv2083,0.27093144864968954,0.9099548510420421
0.2920662598081953,Rv3847,0.27093144864968954,0.9099548510420421
0.2920353982300885,lpqO,0.27093144864968954,0.9099548510420421
0.29199648197009676,lprB,0.27093144864968954,0.9099548510420421
0.291958041958042,Rv2683,0.27093144864968954,0.9099548510420421
0.291958041958042,spoU-PE_PGRS51,0.27093144864968954,0.9099548510420421
0.2919520547945205,Rv0067c-Rv0068,0.27093144864968954,0.9099548510420421
0.2919520547945205,Rv1375,0.27093144864968954,0.9099548510420421
0.29194630872483224,valU-Rv2645,0.27093144864968954,0.9099548510420421
0.2919369786839666,Rv2629,0.27093144864968954,0.9099548510420421
0.29192006950477845,plsC,0.27093144864968954,0.9099548510420421
0.29188712522045857,nusB,0.27093144864968954,0.9099548510420421
0.2918825561312608,Rv1707,0.27093144864968954,0.9099548510420421
0.2918492550394391,Rv1301,0.27093144864968954,0.9099548510420421
0.2918492550394391,Rv2516c,0.27093144864968954,0.9099548510420421
0.2918492550394391,Rv2877c,0.27093144864968954,0.9099548510420421
0.2918492550394391,cmr,0.27093144864968954,0.9099548510420421
0.2918492550394391,fadD32-Rv3802c,0.27093144864968954,0.9099548510420421
0.2918492550394391,ltp2,0.27093144864968954,0.9099548510420421
0.2918492550394391,mprA,0.27093144864968954,0.9099548510420421
0.29184188393608074,Rv3365c,0.27093144864968954,0.9099548510420421
0.29181184668989546,Rv0312,0.27093144864968954,0.9099548510420421
0.29181184668989546,Rv0377,0.27093144864968954,0.9099548510420421
0.29181184668989546,Rv3722c,0.27093144864968954,0.9099548510420421
0.29181184668989546,fadD29-Rv2951c,0.27093144864968954,0.9099548510420421
0.29181184668989546,gatA,0.27093144864968954,0.9099548510420421
0.29180887372013653,Rv3725,0.27093144864968954,0.9099548510420421
0.2917981072555205,mce1R,0.27093144864968954,0.9099548510420421
0.29174311926605506,rpfE,0.27093144864968954,0.9099548510420421
0.2917046490428441,Rv2659c-Rv2660c,0.27093144864968954,0.9099548510420421
0.29170305676855895,Rv0330c-Rv0331,0.27093144864968954,0.9099548510420421
0.29170305676855895,Rv1046c,0.27093144864968954,0.9099548510420421
0.29170305676855895,Rv1769,0.27093144864968954,0.9099548510420421
0.29170305676855895,Rv3830c,0.27093144864968954,0.9099548510420421
0.29170305676855895,carA,0.27093144864968954,0.9099548510420421
0.29170305676855895,embR-Rv1268c,0.27093144864968954,0.9099548510420421
0.2916666666666667,Rv1439c,0.2755129487534492,0.9099548510420421
0.2916666666666667,Rv3196,0.2755129487534492,0.9099548510420421
0.2916666666666667,iniA,0.2755129487534492,0.9099548510420421
0.2916666666666667,tig,0.2755129487534492,0.9099548510420421
0.2916666666666667,relK,0.2755129487534492,0.9099548510420421
0.2916666666666667,pykA,0.2755129487534492,0.9099548510420421
0.2916666666666667,atsA-Rv0712,0.2755129487534492,0.9099548510420421
0.2916666666666667,Rv1245c,0.2755129487534492,0.9099548510420421
0.2916666666666667,Rv3163c,0.2755129487534492,0.9099548510420421
0.2916666666666667,cobC,0.2755129487534492,0.9099548510420421
0.2916666666666667,fbpA-aftB,0.2755129487534492,0.9099548510420421
0.2916666666666667,nuoF,0.2755129487534492,0.9099548510420421
0.2916666666666667,tagA-Rv1211,0.2755129487534492,0.9099548510420421
0.2916666666666667,Rv0265c,0.2755129487534492,0.9099548510420421
0.2916666666666667,adhD,0.2755129487534492,0.9099548510420421
0.29162833486660533,Rv0927c,0.2755129487534492,0.9099548510420421
0.2915951972555746,Rv1515c,0.2755129487534492,0.9099548510420421
0.29159369527145357,Rv1998c,0.2755129487534492,0.9099548510420421
0.29159369527145357,Rv3402c,0.2755129487534492,0.9099548510420421
0.29159369527145357,lysS,0.2755129487534492,0.9099548510420421
0.29159369527145357,ribG,0.2755129487534492,0.9099548510420421
0.29159369527145357,rmlD,0.2755129487534492,0.9099548510420421
0.29159369527145357,vapB22-echA16,0.2755129487534492,0.9099548510420421
0.2915578764142733,fadE20,0.2755129487534492,0.9099548510420421
0.2915578764142733,nadC,0.2755129487534492,0.9099548510420421
0.2915578764142733,proC,0.2755129487534492,0.9099548510420421
0.2915578764142733,purF,0.2755129487534492,0.9099548510420421
0.29155555555555557,rpmG1,0.2755129487534492,0.9099548510420421
0.291522491349481,fprA,0.2755129487534492,0.9099548510420421
0.2915129151291513,lipF,0.2755129487534492,0.9099548510420421
0.29148753224419605,Rv0376c,0.2755129487534492,0.9099548510420421
0.29148753224419605,Rv3747-Rv3748,0.2755129487534492,0.9099548510420421
0.29148753224419605,gltB,0.2755129487534492,0.9099548510420421
0.2914837576821773,Rv0420c-Rv0421c,0.2755129487534492,0.9099548510420421
0.2914837576821773,nuoI,0.2755129487534492,0.9099548510420421
0.2914485165794066,bacA,0.2755129487534492,0.9099548510420421
0.2914485165794066,devS,0.2755129487534492,0.9099548510420421
0.29141370338248046,Rv3845-sodA,0.2755129487534492,0.9099548510420421
0.2914027149321267,fadE35,0.2755129487534492,0.9099548510420421
0.2913732394366197,vapB17,0.2755129487534492,0.9099548510420421
0.2913602941176471,nirB,0.2755129487534492,0.9099548510420421
0.29133858267716534,Rv0275c,0.2755129487534492,0.9099548510420421
0.29133858267716534,Rv1432-Rv1433,0.2755129487534492,0.9099548510420421
0.29133858267716534,Rv2952,0.2755129487534492,0.9099548510420421
0.29133858267716534,lipW,0.2755129487534492,0.9099548510420421
0.2912705272255834,Rv0613c,0.2755129487534492,0.9099548510420421
0.2912705272255834,fusA2,0.2755129487534492,0.9099548510420421
0.2912621359223301,Rv3611,0.27551634551011717,0.9099548510420421
0.2912442396313364,obg,0.27551634551011717,0.9099548510420421
0.2912371134020619,Rv3802c-fbpD,0.27551634551011717,0.9099548510420421
0.2912280701754386,Rv2087-pknJ,0.27551634551011717,0.9099548510420421
0.29121338912133893,plsB1,0.27551634551011717,0.9099548510420421
0.29120879120879123,recD,0.27551634551011717,0.9099548510420421
0.2911737943585077,lipL,0.27551634551011717,0.9099548510420421
0.29116117850953205,Rv0996,0.27551634551011717,0.9099548510420421
0.2911392405063291,gltB-Rv3860,0.2784150244253979,0.9099548510420421
0.2911275415896488,Rv2864c-relF,0.2784150244253979,0.9099548510420421
0.2911275415896488,pafB,0.2784150244253979,0.9099548510420421
0.2910958904109589,Rv3096,0.2784150244253979,0.9099548510420421
0.2910839160839161,Rv2644c-valT,0.2784150244253979,0.9099548510420421
0.2910189982728843,Rv3479,0.2784150244253979,0.9099548510420421
0.2909871244635193,Rv0197,0.2784150244253979,0.9099548510420421
0.2909871244635193,Rv2036,0.2784150244253979,0.9099548510420421
0.29097605893186,Rv2000,0.2784150244253979,0.9099548510420421
0.29097605893186,Rv3015c,0.2784150244253979,0.9099548510420421
0.29094076655052264,Rv0045c,0.2784150244253979,0.9099548510420421
0.29094076655052264,Rv1739c,0.2784150244253979,0.9099548510420421
0.29094076655052264,Rv2813,0.2784150244253979,0.9099548510420421
0.29094076655052264,pstS2,0.2784150244253979,0.9099548510420421
0.29094076655052264,sapM,0.2784150244253979,0.9099548510420421
0.2909245122985581,PE_PGRS17-Rv0979c,0.2784150244253979,0.9099548510420421
0.29086115992970124,purB,0.2788617885074225,0.9099548510420421
0.29085872576177285,sdhD,0.2788617885074225,0.9099548510420421
0.290846877673225,fadD26,0.2788617885074225,0.9099548510420421
0.29083333333333333,Rv1979c,0.2788617885074225,0.9099548510420421
0.2908296943231441,Rv0176,0.2788617885074225,0.9099548510420421
0.2908296943231441,Rv3395c,0.2788617885074225,0.9099548510420421
0.2908256880733945,ephB,0.2788617885074225,0.9099548510420421
0.2907679033649698,Rv0537c,0.2788617885074225,0.9099548510420421
0.2907679033649698,Rv3272,0.2788617885074225,0.9099548510420421
0.29073756432247,lipU,0.2788617885074225,0.9099548510420421
0.2907083716651334,Rv2891,0.2788617885074225,0.9099548510420421
0.29069767441860467,thrC,0.27977157581338963,0.9099548510420421
0.2906574394463668,Rv0205,0.27977157581338963,0.9099548510420421
0.2906574394463668,pabB,0.27977157581338963,0.9099548510420421
0.29064486830154407,Rv1217c,0.27977157581338963,0.9099548510420421
0.29064486830154407,mmpL10,0.27977157581338963,0.9099548510420421
0.2905759162303665,Rv1489,0.27977157581338963,0.9099548510420421
0.2905759162303665,Rv2714,0.27977157581338963,0.9099548510420421
0.2905692438402719,subI,0.27977157581338963,0.9099548510420421
0.2904977375565611,lipQ,0.27977157581338963,0.9099548510420421
0.2904977375565611,lprF,0.27977157581338963,0.9099548510420421
0.290437890974084,mmpL9,0.27977157581338963,0.9099548510420421
0.29043478260869565,Rv3691,0.27977157581338963,0.9099548510420421
0.29043478260869565,echA18,0.27977157581338963,0.9099548510420421
0.29043478260869565,papA2,0.27977157581338963,0.9099548510420421
0.2903930131004367,mmpL12,0.27977157581338963,0.9099548510420421
0.29038112522686027,Rv1894c-Rv1895,0.27977157581338963,0.9099548510420421
0.29035012809564475,Rv2047c,0.27977157581338963,0.9099548510420421
0.29035012809564475,cyp143,0.27977157581338963,0.9099548510420421
0.2903225806451613,Rv2525c-vapB17,0.2821000751543735,0.9099548510420421
0.2903225806451613,cpsY,0.2821000751543735,0.9099548510420421
0.2903225806451613,tkt,0.2821000751543735,0.9099548510420421
0.2903225806451613,Rv0887c-Rv0888,0.2821000751543735,0.9099548510420421
0.2903225806451613,pmmA,0.2821000751543735,0.9099548510420421
0.2903225806451613,glmU,0.2821000751543735,0.9099548510420421
0.29026701119724374,Rv1215c,0.2821000751543735,0.9099548510420421
0.2902397260273973,Rv2264c,0.2821000751543735,0.9099548510420421
0.2902397260273973,Rv3190c,0.2821000751543735,0.9099548510420421
0.2902397260273973,stp-cysK1,0.2821000751543735,0.9099548510420421
0.29023746701846964,lpqU,0.2821000751543735,0.9099548510420421
0.2902097902097902,Rv1978,0.2821000751543735,0.9099548510420421
0.2902097902097902,Rv2415c,0.2821000751543735,0.9099548510420421
0.29017447199265384,Rv0226c,0.2821000751543735,0.9099548510420421
0.29015544041450775,carB,0.2821000751543735,0.9099548510420421
0.29006968641114983,Rv2306A,0.2821000751543735,0.9099548510420421
0.29006968641114983,Rv3371,0.2821000751543735,0.9099548510420421
0.29006968641114983,mycP4,0.2821000751543735,0.9099548510420421
0.2900552486187845,Rv1048c,0.2821000751543735,0.9099548510420421
0.29004329004329005,Rv1425,0.2821000751543735,0.9099548510420421
0.28999144568006846,whiB5-Rv0023,0.28211207702793395,0.9099548510420421
0.28996598639455784,ctpI,0.28211207702793395,0.9099548510420421
0.28994082840236685,Rv1999c,0.28211207702793395,0.9099548510420421
0.2899050905953408,fdxB,0.28211207702793395,0.9099548510420421
0.2899050905953408,mmpL8,0.28211207702793395,0.9099548510420421
0.28987993138936535,Rv2395,0.28211207702793395,0.9099548510420421
0.28987993138936535,atsD,0.28211207702793395,0.9099548510420421
0.28987993138936535,purU,0.28211207702793395,0.9099548510420421
0.2898550724637681,Rv0804,0.28649543299272473,0.91580385029935
0.2898032200357782,Rv0492c,0.28649543299272473,0.91580385029935
0.28978840846366144,espK-espL,0.28649543299272473,0.91580385029935
0.2897678417884781,Rv0822c,0.28649543299272473,0.91580385029935
0.2897678417884781,esxL,0.28649543299272473,0.91580385029935
0.2897196261682243,Rv3701c,0.28649602176388045,0.91580385029935
0.2897196261682243,fbpA,0.28649602176388045,0.91580385029935
0.2897196261682243,Rv1896c,0.28649602176388045,0.91580385029935
0.2896551724137931,Rv1883c,0.28649602176388045,0.91580385029935
0.2896174863387978,Rv3239c,0.28649602176388045,0.91580385029935
0.289612676056338,aftD,0.28649602176388045,0.91580385029935
0.28952205882352944,Rv2308,0.28649602176388045,0.91580385029935
0.2894736842105263,Rv3857c-gltD,0.2904229895027538,0.91580385029935
0.2894736842105263,lprI,0.2904229895027538,0.91580385029935
0.2894736842105263,Rv2132-Rv2133c,0.2904229895027538,0.91580385029935
0.2894736842105263,amiA2,0.2904229895027538,0.91580385029935
0.28945074106364427,Rv3843c,0.2904229895027538,0.91580385029935
0.2894499549143372,Rv1225c,0.2904229895027538,0.91580385029935
0.2893835616438356,Rv1250,0.2904229895027538,0.91580385029935
0.28936170212765955,zur,0.2904229895027538,0.91580385029935
0.28931875525651807,lpqB,0.2904229895027538,0.91580385029935
0.2893136403127715,Rv0621,0.2904229895027538,0.91580385029935
0.28929765886287623,Rv0818,0.2904229895027538,0.91580385029935
0.2892561983471074,Rv0654,0.2904229895027538,0.91580385029935
0.28924914675767915,dnaQ,0.2904229895027538,0.91580385029935
0.28922815945716707,moeA2,0.2904229895027538,0.91580385029935
0.2892249527410208,esxD,0.2904229895027538,0.91580385029935
0.2892249527410208,mshA|mshC,0.2904229895027538,0.91580385029935
0.28921124206708976,Rv2059,0.2904229895027538,0.91580385029935
0.2891791044776119,Rv2837c,0.2904229895027538,0.91580385029935
0.28910369068541303,dsbF-Rv1678,0.2920914310880047,0.91580385029935
0.2890625,narX,0.2920914310880047,0.91580385029935
0.2890625,nrdZ,0.2920914310880047,0.91580385029935
0.2889637742207245,bioF2,0.2920914310880047,0.91580385029935
0.2889637742207245,purT,0.2920914310880047,0.91580385029935
0.28888888888888886,mesJ,0.2924548840514847,0.91580385029935
0.28888888888888886,Rv1482c,0.2924548840514847,0.91580385029935
