colony.label,r,cs,toa,line,experiment,time.point,treatment,Cluster,colony,strain
A.I.post.plus_8_1,2592.3810152766428,36907.50937332777,46.15761721771697,A,I,post,plus,1,8,A_plus_8
A.I.post.plus_9_1,2281.763290433838,31494.454018246288,46.80758634035485,A,I,post,plus,1,9,A_plus_9
A.I.post.plus_10_1,1098.3786073082806,14591.132529724904,47.65754596226593,A,I,post,plus,2,10,A_plus_10
A.I.post.plus_15_1,1601.0162829768187,19538.403256501406,49.597453805215906,A,I,post,plus,2,15,A_plus_15
A.I.post.plus_20_1,2271.210964937392,31842.631485783928,46.26761199231723,A,I,post,plus,1,20,A_plus_20
A.I.post.plus_21_1,728.1765579208452,8941.482122720554,50.047432428580585,A,I,post,plus,3,21,A_plus_21
A.I.post.plus_22_1,2581.3862459867337,37229.88323704984,46.41760486677212,A,I,post,plus,1,22,A_plus_22
A.I.post.plus_24_1,719.2420553841549,7791.044837498389,51.86734597196665,A,I,post,plus,3,24,A_plus_24
A.I.post.plus_25_1,2380.2875119495648,33279.23281585297,46.617595366045315,A,I,post,plus,1,25,A_plus_25
A.I.post.plus_26_1,1411.185288255437,20168.181111750946,45.41765237040615,A,I,post,plus,2,26,A_plus_26
A.I.post.plus_27_1,631.635557134607,7855.133020450049,49.0274808822873,A,I,post,plus,3,27,A_plus_27
A.I.post.plus_28_1,868.4709087378325,10581.222308761264,49.01748135732364,A,I,post,plus,2,28,A_plus_28
A.I.post.plus_29_1,2555.9551277320375,36149.741195593015,46.79758681539119,A,I,post,plus,1,29,A_plus_29
A.I.post.plus_30_1,1067.431812230741,14347.544101721194,46.737589665609235,A,I,post,plus,2,30,A_plus_30
A.I.post.plus_31_1,2587.8480073876967,36556.695084401974,46.847584440209495,A,I,post,plus,1,31,A_plus_31
A.I.post.plus_32_1,2440.244863602931,30062.82996463516,49.11747660696023,A,I,post,plus,1,32,A_plus_32
A.I.post.plus_34_1,870.1902263496593,10601.54777385359,49.2274713815605,A,I,post,plus,2,34,A_plus_34
A.I.post.plus_37_1,883.5072051805073,10230.140695071841,50.58740677661821,A,I,post,plus,3,37,A_plus_37
A.I.post.plus_38_1,2062.7035528746505,25934.815285533856,48.397510809576744,A,I,post,plus,2,38,A_plus_38
A.I.post.plus_42_1,593.5476277531126,8157.702296820664,45.847631943843524,A,I,post,plus,2,42,A_plus_42
A.I.post.plus_43_1,1745.0084105928256,25817.112067488113,44.767683247768275,A,I,post,plus,2,43,A_plus_43
A.I.post.plus_44_1,1745.608534269506,22218.919276028526,48.107524585630614,A,I,post,plus,2,44,A_plus_44
A.I.post.plus_45_1,2094.5075743527022,25647.67141132088,49.177473756742195,A,I,post,plus,2,45,A_plus_45
A.I.post.plus_46_1,1106.7247835614519,12976.355239612702,50.09743005339889,A,I,post,plus,2,46,A_plus_46
A.I.post.plus_49_1,1132.0102491321884,14331.795443039722,48.077526010739625,A,I,post,plus,2,49,A_plus_49
A.I.post.plus_52_1,1387.5369542051665,18730.31775630503,46.03762291815306,A,I,post,plus,2,52,A_plus_52
A.I.post.plus_54_1,1300.6675595160532,18037.944805479372,45.48764904515177,A,I,post,plus,2,54,A_plus_54
A.I.post.plus_57_1,1255.1239544927414,16636.319264352776,47.71754311204788,A,I,post,plus,2,57,A_plus_57
A.I.post.plus_61_1,2708.887512374531,40314.43695157706,43.92772315082086,A,I,post,plus,1,61,A_plus_61
A.I.post.plus_62_1,850.7387598137213,10529.487166084798,48.317514609867466,A,I,post,plus,2,62,A_plus_62
A.I.post.plus_63_1,938.4761644162572,10737.757836741368,50.57740725165455,A,I,post,plus,3,63,A_plus_63
A.I.post.plus_67_1,2609.421013802656,33930.59347868693,47.727542637011545,A,I,post,plus,1,67,A_plus_67
A.I.post.plus_68_1,1046.2129792483156,14076.30805375539,46.897582065027784,A,I,post,plus,2,68,A_plus_68
A.I.post.plus_69_1,1377.327895760126,15890.79332934771,50.52740962683626,A,I,post,plus,2,69,A_plus_69
A.I.post.plus_75_1,1602.1268095625892,19865.281499529,48.1575222104489,A,I,post,plus,2,75,A_plus_75
A.I.post.plus_76_1,2862.1807475745777,37135.74582962859,47.50755308781103,A,I,post,plus,1,76,A_plus_76
A.I.post.plus_77_1,1201.7070222576988,15782.042251528717,46.94757968984609,A,I,post,plus,2,77,A_plus_77
A.I.post.plus_78_1,1426.1034400040949,18786.399851871356,46.3976058168448,A,I,post,plus,2,78,A_plus_78
A.I.post.plus_79_1,1552.3494450932058,24275.694959512537,43.92772315082086,A,I,post,plus,2,79,A_plus_79
A.I.post.plus_80_1,3277.385193263914,42703.11181882621,47.67754501219324,A,I,post,plus,1,80,A_plus_80
A.I.post.plus_81_1,1205.456252534811,15869.802097648275,46.56759774122702,A,I,post,plus,2,81,A_plus_81
A.I.post.plus_82_1,2799.4176821640012,36866.385547742815,47.29756306357418,A,I,post,plus,1,82,A_plus_82
A.I.post.plus_84_1,730.3129672942579,8908.585071405361,48.54750368403164,A,I,post,plus,2,84,A_plus_84
A.I.post.plus_85_1,1057.483992188102,13667.420195051222,47.207567338901235,A,I,post,plus,2,85,A_plus_85
A.I.post.plus_88_1,733.6483306222515,9692.971131688535,46.9675787397734,A,I,post,plus,2,88,A_plus_88
A.I.post.plus_89_1,1356.4457994158668,15914.347363202482,50.13742815325352,A,I,post,plus,2,89,A_plus_89
A.I.post.plus_91_1,1104.717878412665,14703.995509755274,46.057621968080376,A,I,post,plus,2,91,A_plus_91
A.I.post.plus_94_1,1092.4878683210827,13529.065249414089,48.1575222104489,A,I,post,plus,2,94,A_plus_94
A.I.post.plus_95_1,1029.9942141700114,13352.320261943974,47.1175716142283,A,I,post,plus,2,95,A_plus_95
A.I.post.plus_96_1,1579.299741021229,21388.75405950227,45.28765854587858,A,I,post,plus,2,96,A_plus_96
A.I.post.plus_100_1,2130.98095969648,27573.18637747121,47.1675692390466,A,I,post,plus,2,100,A_plus_100
A.I.post.plus_102_1,1612.3995183728878,21027.281651859877,46.51760011640872,A,I,post,plus,2,102,A_plus_102
A.I.post.plus_103_1,753.5513100473024,8025.690797015535,51.64735642276614,A,I,post,plus,3,103,A_plus_103
A.I.post.plus_105_1,353.00399466282624,3763.985959390855,51.00738682509192,A,I,post,plus,3,105,A_plus_105
A.I.post.plus_107_1,3272.372809290446,50863.33222405007,44.72768514791364,A,I,post,plus,1,107,A_plus_107
A.I.post.plus_108_1,3086.6651206753686,36538.43040386885,49.187473281705856,A,I,post,plus,1,108,A_plus_108
A.I.post.plus_111_1,860.4403510121822,10488.603482035645,48.65749845863189,A,I,post,plus,2,111,A_plus_111
A.I.post.plus_112_1,740.12712714833,8514.037447014327,50.56740772669089,A,I,post,plus,3,112,A_plus_112
A.I.post.plus_113_1,1094.2181355258965,14346.516734745692,46.45760296662676,A,I,post,plus,2,113,A_plus_113
A.I.post.plus_115_1,2478.288160703442,33867.92920399037,46.74758919057289,A,I,post,plus,1,115,A_plus_115
A.I.post.plus_116_1,2443.8029063388494,34939.92525623766,45.28765854587858,A,I,post,plus,1,116,A_plus_116
A.I.post.plus_117_1,2180.7547303230494,30490.15771000311,44.60769084834972,A,I,post,plus,1,117,A_plus_117
A.I.post.plus_118_1,2447.460199284947,35556.28334353413,45.90762909362548,A,I,post,plus,1,118,A_plus_118
A.I.post.plus_120_1,1173.2446164794062,15068.887648192087,46.87758301510047,A,I,post,plus,2,120,A_plus_120
A.I.post.plus_126_1,2886.7517603219853,37302.03586352467,47.3675597383198,A,I,post,plus,1,126,A_plus_126
A.I.post.plus_127_1,2118.105364086502,26450.431077733498,48.04752743584865,A,I,post,plus,2,127,A_plus_127
A.I.post.plus_128_1,2264.7373887267504,32687.05786950805,45.08766804660539,A,I,post,plus,1,128,A_plus_128
A.I.post.plus_130_1,3631.8767213636056,51816.05662254706,45.477649520188116,A,I,post,plus,1,130,A_plus_130
A.I.post.plus_131_1,1684.5990852815914,19758.62895361799,49.6974490548525,A,I,post,plus,2,131,A_plus_131
A.I.post.plus_132_1,2631.503479321766,36079.304346037636,46.9675787397734,A,I,post,plus,1,132,A_plus_132
A.I.post.plus_133_1,1947.0947276389302,28176.71961417593,44.287706049512614,A,I,post,plus,2,133,A_plus_133
A.I.post.plus_136_1,1204.2449066611562,15558.654820203987,48.12752363555793,A,I,post,plus,2,136,A_plus_136
A.I.post.plus_138_1,2593.632669881301,34124.95287627516,47.05757446444634,A,I,post,plus,1,138,A_plus_138
A.I.post.plus_142_1,1283.0564617538123,15974.86923054268,48.53750415906798,A,I,post,plus,2,142,A_plus_142
A.I.post.plus_143_1,1234.5137076483286,16304.808433514114,46.59759631611799,A,I,post,plus,2,143,A_plus_143
A.I.post.plus_144_1,952.6800003492629,12492.444163342998,47.05757446444634,A,I,post,plus,2,144,A_plus_144
A.I.post.plus_146_1,1323.0122263146022,16511.96386309838,48.46750748432236,A,I,post,plus,2,146,A_plus_146
A.I.post.plus_147_1,2618.5923220143613,36590.259831071846,45.9776257683711,A,I,post,plus,1,147,A_plus_147
A.I.post.plus_149_1,807.8649648651635,9699.797057319422,49.33746615616075,A,I,post,plus,3,149,A_plus_149
A.I.post.plus_150_1,576.8871558988079,6792.676497437273,48.867488482868744,A,I,post,plus,3,150,A_plus_150
A.I.post.plus_152_1,1746.7294596342606,24162.440173457213,44.93767517215049,A,I,post,plus,2,152,A_plus_152
A.I.post.plus_154_1,1593.9196909797345,22548.77350102953,44.65768847316802,A,I,post,plus,2,154,A_plus_154
A.I.post.plus_155_1,1141.9968113873583,15018.296816769202,46.50760059144506,A,I,post,plus,2,155,A_plus_155
A.I.post.plus_156_1,1261.3119814461672,17371.68959556336,45.177663771278326,A,I,post,plus,2,156,A_plus_156
A.I.post.plus_160_1,2187.153230808914,30769.035094771254,45.00767184689611,A,I,post,plus,1,160,A_plus_160
A.I.post.plus_161_1,1161.4881771858174,14317.037768192704,48.06752648577597,A,I,post,plus,2,161,A_plus_161
A.I.post.plus_162_1,2173.095406738347,29094.785167479848,46.93758016488243,A,I,post,plus,2,162,A_plus_162
A.I.post.plus_164_1,2833.695819429654,41026.59686319515,45.23766092106028,A,I,post,plus,1,164,A_plus_164
A.I.post.plus_165_1,2498.402165722607,31710.72707487042,47.787539786793495,A,I,post,plus,1,165,A_plus_165
A.I.post.plus_166_1,651.3003108879551,7446.93284507319,49.82744287938007,A,I,post,plus,3,166,A_plus_166
A.I.post.plus_169_1,1426.9313893347482,16103.105013684763,50.30742007763574,A,I,post,plus,2,169,A_plus_169
A.I.post.plus_171_1,2427.7931695767775,32730.741412056515,46.93758016488243,A,I,post,plus,1,171,A_plus_171
A.I.post.plus_172_1,2372.3339882594523,30269.897965069442,47.8875350364301,A,I,post,plus,1,172,A_plus_172
A.I.post.plus_173_1,1898.947233260174,26997.049154609336,44.62768989827703,A,I,post,plus,2,173,A_plus_173
A.I.post.plus_174_1,2867.3634336081436,37556.00642651812,47.09757256430098,A,I,post,plus,1,174,A_plus_174
A.I.post.plus_175_1,7671.702443996938,114672.59962127208,44.90767659725951,A,I,post,plus,1,175,A_plus_175
A.I.post.plus_177_1,810.0119333385628,9099.692082557403,50.257422452817444,A,I,post,plus,3,177,A_plus_177
A.I.post.plus_178_1,816.0324005963241,8995.875629350427,50.147427678217184,A,I,post,plus,3,178,A_plus_178
A.I.post.plus_179_1,2074.7866120872495,26077.674759372814,48.25751746008551,A,I,post,plus,2,179,A_plus_179
A.I.post.plus_180_1,1804.6592081398687,25216.968216998932,44.577692273458744,A,I,post,plus,2,180,A_plus_180
A.I.post.plus_181_1,3093.856873103102,40451.529613868704,47.56755023759298,A,I,post,plus,1,181,A_plus_181
A.I.post.plus_184_1,2749.577716492388,35804.40990505481,46.98757778970073,A,I,post,plus,1,184,A_plus_184
A.I.post.plus_185_1,373.41189379469466,3689.6440601013637,52.8972970432236,A,I,post,plus,3,185,A_plus_185
A.I.post.plus_186_1,246.9627323918166,2752.5315802421896,50.547408676763574,A,I,post,plus,3,186,A_plus_186
A.I.post.plus_187_1,1786.6229707834382,23479.078726754677,47.197567813937574,A,I,post,plus,2,187,A_plus_187
A.I.post.plus_188_1,879.3325869382451,10008.827138999492,50.32741912756306,A,I,post,plus,3,188,A_plus_188
A.I.post.plus_189_1,1776.4214917073302,21331.317488452954,49.44746093076101,A,I,post,plus,2,189,A_plus_189
A.I.post.plus_194_1,924.0536791463903,11193.598706727316,48.91748610768705,A,I,post,plus,2,194,A_plus_194
A.I.post.plus_195_1,1373.861447629233,17965.928330835155,47.53755166270201,A,I,post,plus,2,195,A_plus_195
A.I.post.plus_200_1,1892.6240173938581,24856.07539125071,47.497553562847365,A,I,post,plus,2,200,A_plus_200
A.I.post.plus_201_1,2922.465124000119,38057.9060020745,47.327561638465156,A,I,post,plus,1,201,A_plus_201
A.I.post.plus_202_1,2653.974055597798,37193.15716299967,45.62764239464301,A,I,post,plus,1,202,A_plus_202
A.I.post.plus_204_1,869.8692866310183,9456.935477577012,51.147380174583155,A,I,post,plus,3,204,A_plus_204
A.I.post.plus_206_1,2416.3060496868934,31922.32033702835,46.637594415972636,A,I,post,plus,1,206,A_plus_206
A.I.post.plus_207_1,1933.9486918572275,26890.655283505606,45.457650470260795,A,I,post,plus,2,207,A_plus_207
A.I.post.plus_211_1,427.2014631109298,4762.850886546174,50.89739205049167,A,I,post,plus,3,211,A_plus_211
A.I.post.plus_213_1,2907.4604424392815,41297.22874876982,45.56764524486105,A,I,post,plus,1,213,A_plus_213
A.I.post.plus_214_1,1252.8264960163808,14430.124460005301,50.09743005339889,A,I,post,plus,2,214,A_plus_214
A.I.post.plus_216_1,3172.847836778266,40387.26797725708,47.607548337447625,A,I,post,plus,1,216,A_plus_216
A.I.post.plus_219_1,2902.9408266802866,36117.86604967926,48.16752173541257,A,I,post,plus,1,219,A_plus_219
A.I.post.plus_220_1,2355.578543901101,30545.74721594108,47.607548337447625,A,I,post,plus,1,220,A_plus_220
A.I.post.plus_221_1,2941.8035558382758,38601.38408394746,46.6975915657546,A,I,post,plus,1,221,A_plus_221
B.I.post.plus_9_1,2145.892354484908,27950.92610970729,47.94753218621206,B,I,post,plus,2,9,B_plus_9
B.I.post.plus_11_1,1617.2648127098091,20748.60291045309,48.34751318475844,B,I,post,plus,2,11,B_plus_11
B.I.post.plus_14_1,748.4431377173564,7609.911506129606,52.1273336210218,B,I,post,plus,3,14,B_plus_14
B.I.post.plus_17_1,826.8440107559497,8559.550845809154,51.747351672402736,B,I,post,plus,3,17,B_plus_17
B.I.post.plus_18_1,1329.0678820328749,14518.500426981249,50.937390150346296,B,I,post,plus,3,18,B_plus_18
B.I.post.plus_19_1,350.17480869936486,3388.701989663922,53.24728041695169,B,I,post,plus,3,19,B_plus_19
B.I.post.plus_22_1,1571.8583280668238,18109.61161220105,49.92743812901667,B,I,post,plus,2,22,B_plus_22
B.I.post.plus_24_1,3107.1146572932867,41073.1291884635,47.907534086357416,B,I,post,plus,1,24,B_plus_24
B.I.post.plus_26_1,2322.5802657159793,32830.178680109435,45.657640969533986,B,I,post,plus,1,26,B_plus_26
B.I.post.plus_27_1,1706.9552891078138,22122.863541854946,47.98753028606669,B,I,post,plus,2,27,B_plus_27
B.I.post.plus_28_1,2054.4086784972615,31258.795133167994,43.8177283762206,B,I,post,plus,1,28,B_plus_28
B.I.post.plus_29_1,1182.4282783016886,12860.4506323072,50.95738920027362,B,I,post,plus,3,29,B_plus_29
B.I.post.plus_30_1,1172.026832534724,12713.428104480592,51.16737922451047,B,I,post,plus,3,30,B_plus_30
B.I.post.plus_32_1,1049.721449181057,12896.431232583625,48.13752316052159,B,I,post,plus,2,32,B_plus_32
B.I.post.plus_33_1,957.3612820123126,10889.164123375378,49.92743812901667,B,I,post,plus,3,33,B_plus_33
B.I.post.plus_36_1,1592.2632459396589,18609.013522227637,49.7974443044891,B,I,post,plus,2,36,B_plus_36
B.I.post.plus_37_1,1373.6872047346526,18094.14731307636,47.407557838174434,B,I,post,plus,2,37,B_plus_37
B.I.post.plus_38_1,1466.8869962547517,19360.26326600494,46.80758634035485,B,I,post,plus,2,38,B_plus_38
B.I.post.plus_40_1,1359.2960491635044,19508.835784080064,44.70768609798632,B,I,post,plus,2,40,B_plus_40
B.I.post.plus_42_1,2288.9636737199626,32462.975621267644,45.467649995224455,B,I,post,plus,1,42,B_plus_42
B.I.post.plus_44_1,1572.6745367829108,18556.69462420894,49.467459980688325,B,I,post,plus,2,44,B_plus_44
B.I.post.plus_45_1,1732.1652064500427,22080.655953830712,48.00752933599401,B,I,post,plus,2,45,B_plus_45
B.I.post.plus_46_1,2748.3647290930435,44958.60661230107,42.607785855617784,B,I,post,plus,1,46,B_plus_46
B.I.post.plus_47_1,2023.0577192550854,26665.113643108754,47.35756021335614,B,I,post,plus,2,47,B_plus_47
B.I.post.plus_48_1,1257.8086818626432,16514.36439868409,47.2175668638649,B,I,post,plus,2,48,B_plus_48
B.I.post.plus_49_1,1990.05422201934,23688.68358597532,49.11747660696023,B,I,post,plus,2,49,B_plus_49
B.I.post.plus_50_1,1547.2226993589882,17179.29552830362,50.27742150274476,B,I,post,plus,2,50,B_plus_50
B.I.post.plus_52_1,1860.5422152053955,25479.323749903244,46.95757921480975,B,I,post,plus,2,52,B_plus_52
B.I.post.plus_53_1,1916.7127286549114,26436.54366041935,46.027623393189394,B,I,post,plus,2,53,B_plus_53
B.I.post.plus_55_1,767.6136165698263,8346.60575145189,50.23742340289012,B,I,post,plus,3,55,B_plus_55
B.I.post.plus_56_1,1679.903154451345,22282.57314644933,47.017576364591704,B,I,post,plus,2,56,B_plus_56
B.I.post.plus_57_1,2286.1293972318445,31786.29300648441,45.48764904515177,B,I,post,plus,1,57,B_plus_57
B.I.post.plus_58_1,1535.318334498675,19653.278011508533,47.617547862411286,B,I,post,plus,2,58,B_plus_58
B.I.post.plus_60_1,1031.255958731812,13032.288208435835,47.41755736313809,B,I,post,plus,2,60,B_plus_60
B.I.post.plus_61_1,851.8202252584073,11749.658375170507,45.56764524486105,B,I,post,plus,2,61,B_plus_61
B.I.post.plus_62_1,2712.032266586908,38374.53119002783,45.32765664573322,B,I,post,plus,1,62,B_plus_62
B.I.post.plus_63_1,2491.5074229755733,35623.016420435706,46.06762149304404,B,I,post,plus,1,63,B_plus_63
B.I.post.plus_64_1,1608.434111947536,20835.013103982586,47.80753883672082,B,I,post,plus,2,64,B_plus_64
B.I.post.plus_65_1,2035.2182259901833,25794.93424938868,47.96753123613937,B,I,post,plus,2,65,B_plus_65
B.I.post.plus_66_1,1352.563163381284,19671.45544571811,45.13766567142368,B,I,post,plus,2,66,B_plus_66
B.I.post.plus_67_1,1271.104226756837,13797.634697878402,50.65740345136383,B,I,post,plus,3,67,B_plus_67
B.I.post.plus_68_1,2374.274887045789,28357.41216507528,49.09747755703292,B,I,post,plus,1,68,B_plus_68
B.I.post.plus_69_1,1554.570588900782,16943.993113176763,50.89739205049167,B,I,post,plus,2,69,B_plus_69
B.I.post.plus_70_1,1312.3425710556714,13640.136083844558,51.21737684932877,B,I,post,plus,3,70,B_plus_70
B.I.post.plus_71_1,443.98808539275836,4297.060515097371,52.95729419300556,B,I,post,plus,3,71,B_plus_71
B.I.post.plus_72_1,1882.4974727817098,27216.72249783505,45.23766092106028,B,I,post,plus,2,72,B_plus_72
B.I.post.plus_73_1,2091.949621075757,27291.739128822297,46.907581589991445,B,I,post,plus,2,73,B_plus_73
B.I.post.plus_75_1,556.5251011960378,6006.175478591291,50.89739205049167,B,I,post,plus,3,75,B_plus_75
B.I.post.plus_77_1,1608.234199398956,20847.461808316493,47.3675597383198,B,I,post,plus,2,77,B_plus_77
B.I.post.plus_78_1,1351.0046402108817,17072.732346809775,48.04752743584865,B,I,post,plus,2,78,B_plus_78
B.I.post.plus_79_1,1375.5845939613666,17406.501005170052,47.627547387374946,B,I,post,plus,2,79,B_plus_79
B.I.post.plus_80_1,894.4238525986962,10528.400432481578,48.74749418330482,B,I,post,plus,2,80,B_plus_80
B.I.post.plus_82_1,1745.9113608604,18963.155781045687,50.727400126109444,B,I,post,plus,2,82,B_plus_82
B.I.post.plus_83_1,1147.4725511044012,12179.172672783281,51.00738682509192,B,I,post,plus,3,83,B_plus_83
B.I.post.plus_84_1,989.4344165626205,10160.445910225486,51.557360698093206,B,I,post,plus,3,84,B_plus_84
B.I.post.plus_85_1,1643.5249239917575,20879.135749448495,47.897534561393755,B,I,post,plus,2,85,B_plus_85
B.I.post.plus_86_1,1808.1166722826558,22596.270642284428,48.207519835267206,B,I,post,plus,2,86,B_plus_86
B.I.post.plus_90_1,1877.0286238159454,25084.001888907733,46.48760154151774,B,I,post,plus,2,90,B_plus_90
B.I.post.plus_91_1,854.2714904598894,8455.033371908507,52.437318894895256,B,I,post,plus,3,91,B_plus_91
B.I.post.plus_92_1,2041.5841182721456,28303.803584534584,46.11761911786233,B,I,post,plus,2,92,B_plus_92
B.I.post.plus_93_1,1224.3164782088368,13878.486186167622,49.867440979234715,B,I,post,plus,2,93,B_plus_93
B.I.post.plus_94_1,2843.117758311923,40651.144033767385,44.7376846728773,B,I,post,plus,1,94,B_plus_94
B.I.post.plus_95_1,1342.3895097427423,18183.37038876633,46.15761721771697,B,I,post,plus,2,95,B_plus_95
B.I.post.plus_96_1,1432.3830510110026,16805.234481753985,49.187473281705856,B,I,post,plus,2,96,B_plus_96
B.I.post.plus_97_1,463.2189338577548,4232.044939552211,53.32727661666097,B,I,post,plus,3,97,B_plus_97
B.I.post.plus_98_1,1400.7552599303979,18211.749231525544,46.93758016488243,B,I,post,plus,2,98,B_plus_98
B.I.post.plus_99_1,1315.953318772751,17743.467844471244,46.237613417426246,B,I,post,plus,2,99,B_plus_99
B.I.post.plus_102_1,1540.2606748351088,19595.236564186518,47.57754976255665,B,I,post,plus,2,102,B_plus_102
B.I.post.plus_103_1,2504.0310173287153,32638.199682632836,47.47755451292005,B,I,post,plus,1,103,B_plus_103
B.I.post.plus_105_1,2393.9575666396963,33759.38953178476,45.60764334471569,B,I,post,plus,1,105,B_plus_105
B.I.post.plus_106_1,1326.1218036973703,18273.67275617386,46.03762291815306,B,I,post,plus,2,106,B_plus_106
B.I.post.plus_108_1,1672.898393184563,22527.647497688446,46.41760486677212,B,I,post,plus,2,108,B_plus_108
B.I.post.plus_109_1,1587.3840572861325,18174.420253222113,49.777445254561776,B,I,post,plus,2,109,B_plus_109
B.I.post.plus_112_1,1856.2017016385994,21198.637935496863,49.68744952988884,B,I,post,plus,2,112,B_plus_112
B.I.post.plus_113_1,1768.5907146938598,26914.479296152193,43.497743577383496,B,I,post,plus,2,113,B_plus_113
B.I.post.plus_114_1,1925.7675208384283,23469.836544639275,48.82749038301411,B,I,post,plus,2,114,B_plus_114
B.I.post.plus_118_1,2062.8399890924893,27435.02125466598,46.75758871553655,B,I,post,plus,2,118,B_plus_118
B.I.post.plus_119_1,823.5357637265768,8603.791272163884,51.24737542421975,B,I,post,plus,3,119,B_plus_119
B.I.post.plus_120_1,1263.3732095056266,15884.501064162618,47.727542637011545,B,I,post,plus,2,120,B_plus_120
B.I.post.plus_121_1,1760.6585476799426,22838.92522271025,47.027575889555365,B,I,post,plus,2,121,B_plus_121
B.I.post.plus_122_1,783.4700319770011,10312.930690664498,46.93758016488243,B,I,post,plus,2,122,B_plus_122
B.I.post.plus_124_1,1846.8904002154711,25868.758491197208,45.91762861858914,B,I,post,plus,2,124,B_plus_124
B.I.post.plus_126_1,1572.061788434072,17915.396561298177,49.70744857981616,B,I,post,plus,2,126,B_plus_126
B.I.post.plus_128_1,2883.9834575467344,40228.65185824426,46.58759679115434,B,I,post,plus,1,128,B_plus_128
B.I.post.plus_129_1,1949.3699810015844,27055.097263996653,45.54764619493373,B,I,post,plus,2,129,B_plus_129
B.I.post.plus_130_1,934.784675841513,9515.95963749623,51.67735499765711,B,I,post,plus,3,130,B_plus_130
B.I.post.plus_131_1,1682.7492755945977,22779.78756659502,45.91762861858914,B,I,post,plus,2,131,B_plus_131
B.I.post.plus_132_1,1654.2235842779198,21980.600735099702,46.94757968984609,B,I,post,plus,2,132,B_plus_132
B.I.post.plus_133_1,2897.2609593938964,40874.470772509405,46.19761531757161,B,I,post,plus,1,133,B_plus_133
B.I.post.plus_134_1,3180.3846147174927,46176.047260516134,45.09766757156905,B,I,post,plus,1,134,B_plus_134
B.I.post.plus_135_1,1844.307323710346,21140.964156841572,49.467459980688325,B,I,post,plus,2,135,B_plus_135
B.I.post.plus_136_1,1348.2956056044673,18212.96894348164,46.617595366045315,B,I,post,plus,2,136,B_plus_136
B.I.post.plus_137_1,2440.63139826177,28936.803062024694,48.987482782432664,B,I,post,plus,1,137,B_plus_137
B.I.post.plus_138_1,1295.550184590716,17367.222854371845,46.88758254006413,B,I,post,plus,2,138,B_plus_138
B.I.post.plus_139_1,2581.128955284826,39921.51973940454,43.607738351983755,B,I,post,plus,1,139,B_plus_139
B.I.post.plus_140_1,2137.5151872033694,25461.09416550351,49.09747755703292,B,I,post,plus,2,140,B_plus_140
B.I.post.plus_141_1,1863.9307332235685,24163.32278970237,47.37755926328345,B,I,post,plus,2,141,B_plus_141
B.I.post.plus_143_1,841.296819433909,9476.83752249934,50.01743385368961,B,I,post,plus,3,143,B_plus_143
B.I.post.plus_146_1,2428.878755327298,32085.97613278749,47.1675692390466,B,I,post,plus,1,146,B_plus_146
B.I.post.plus_147_1,1402.5458626674795,18315.497633355775,47.41755736313809,B,I,post,plus,2,147,B_plus_147
B.I.post.plus_148_1,1543.7793691639388,22341.71161610274,45.14766519638735,B,I,post,plus,2,148,B_plus_148
B.I.post.plus_149_1,697.8200486999352,6549.364460290863,52.87729799329628,B,I,post,plus,3,149,B_plus_149
B.I.post.plus_150_1,1516.9430613250079,19566.56014343678,46.93758016488243,B,I,post,plus,2,150,B_plus_150
B.I.post.plus_151_1,2123.335199771498,29202.15605378034,45.647641444570326,B,I,post,plus,2,151,B_plus_151
B.I.post.plus_152_1,1240.9665007652181,14368.599286329581,49.43746140579735,B,I,post,plus,2,152,B_plus_152
B.I.post.plus_155_1,1505.2060787965477,20512.805016614613,45.80763384398888,B,I,post,plus,2,155,B_plus_155
B.I.post.plus_156_1,202.66056721602007,1716.4098776578671,54.377226737845234,B,I,post,plus,3,156,B_plus_156
B.I.post.plus_157_1,1450.7752850318354,15511.422156635354,50.74739917603677,B,I,post,plus,2,157,B_plus_157
B.I.post.plus_158_1,886.3434668275472,8870.175771141076,51.89734454685763,B,I,post,plus,3,158,B_plus_158
B.I.post.plus_159_1,653.670104430858,7241.830697860835,49.68744952988884,B,I,post,plus,3,159,B_plus_159
B.I.post.plus_160_1,573.982461987659,5322.330190364557,53.03729039271484,B,I,post,plus,3,160,B_plus_160
B.I.post.plus_161_1,687.4142474401303,7556.89462606658,49.567455230324924,B,I,post,plus,3,161,B_plus_161
B.I.post.plus_162_1,1560.8574186681387,20366.7046892259,47.017576364591704,B,I,post,plus,2,162,B_plus_162
B.I.post.plus_163_1,227.71464081556067,2060.813017133738,53.55726569082514,B,I,post,plus,3,163,B_plus_163
B.I.post.plus_164_1,1199.3865414375875,12597.312773528314,51.00738682509192,B,I,post,plus,3,164,B_plus_164
C.I.post.plus_10_1,2717.286770878494,36790.52657310392,47.6375469123386,C,I,post,plus,1,10,C_plus_10
C.I.post.plus_12_1,881.0344894895997,9891.652895868861,50.19742530303548,C,I,post,plus,3,12,C_plus_12
C.I.post.plus_14_1,2058.952877459933,23230.634846401736,50.08743052843523,C,I,post,plus,2,14,C_plus_14
C.I.post.plus_16_1,1193.1800344979854,12332.708661046174,51.35737019882001,C,I,post,plus,3,16,C_plus_16
C.I.post.plus_18_1,1995.857545404183,26048.47833393635,48.00752933599401,C,I,post,plus,2,18,C_plus_18
